# energy/N    magnetization    seed 
0.0088    0.0142    1692663798.156747 
-0.002    0.0138    1692663798.1717527 
-0.0036    0.0014    1692663798.1867528 
0.0076    0.0116    1692663798.2017543 
-0.002    -0.009    1692663798.2167206 
0.012    0.0164    1692663798.2327209 
-0.0016    -0.0262    1692663798.2477565 
-0.0024    -0.0026    1692663798.262754 
-0.006    0.0006    1692663798.2787228 
0.0004    -0.0098    1692663798.2947211 
0.0136    -0.0034    1692663798.309754 
-0.0044    -0.001    1692663798.3247206 
-0.0096    0.0008    1692663798.3397524 
-0.0116    0.0104    1692663798.3557525 
0.0    -0.003    1692663798.370755 
0.0236    0.0124    1692663798.3857534 
0.0036    -0.005    1692663798.4007566 
-0.0048    0.0048    1692663798.4157214 
-0.0112    -0.007    1692663798.4307208 
0.0068    -0.0106    1692663798.445753 
0.0032    0.0044    1692663798.460752 
0.0068    -0.0044    1692663798.4757206 
0.0112    -0.0042    1692663798.4907207 
-0.0084    -0.0084    1692663798.5057461 
-0.028    0.0026    1692663798.5207207 
0.0088    -0.003    1692663798.5357206 
0.01    0.0132    1692663798.5507443 
-0.002    0.0054    1692663798.5657506 
-0.0224    0.0046    1692663798.5807548 
0.002    -0.0042    1692663798.5957525 
0.022    -0.004    1692663798.6107523 
0.018    -0.0106    1692663798.6257205 
0.0148    -0.015    1692663798.6407568 
0.01    -0.0092    1692663798.6567564 
0.0056    -0.0114    1692663798.6717525 
0.0128    0.0082    1692663798.686753 
0.0112    0.0012    1692663798.7017546 
-0.0248    -0.0084    1692663798.7167203 
-0.0108    -0.0128    1692663798.732754 
-0.0032    0.01    1692663798.7467566 
-0.002    0.0148    1692663798.7617543 
-0.0052    -0.0008    1692663798.7767534 
-0.004    -0.0008    1692663798.7927208 
-0.004    0.0094    1692663798.8077466 
0.0032    0.0176    1692663798.8227534 
0.0216    -0.0128    1692663798.8377535 
-0.0244    0.0084    1692663798.8527532 
-0.0188    0.0038    1692663798.8677535 
-0.0068    -0.0094    1692663798.8827207 
0.004    0.0068    1692663798.8977206 
-0.0104    0.0026    1692663798.9137504 
0.0236    -0.0024    1692663798.9287517 
0.0004    0.0066    1692663798.9437523 
0.0    -0.0072    1692663798.9587543 
-0.0336    0.0056    1692663798.973754 
-0.0044    -0.0154    1692663798.988753 
-0.0116    -0.0046    1692663799.0037522 
0.0108    0.0064    1692663799.0187528 
0.0148    -0.0176    1692663799.0347528 
-0.0136    0.0212    1692663799.0497208 
-0.0012    -0.0052    1692663799.0637207 
0.024    -0.0078    1692663799.0787468 
0.0292    -0.0016    1692663799.0957236 
-0.0036    0.001    1692663799.1107228 
-0.0008    0.007    1692663799.126746 
0.0128    -0.0108    1692663799.141721 
-0.0052    0.0202    1692663799.1567528 
-0.0284    0.0066    1692663799.171746 
0.0272    0.0048    1692663799.1857207 
0.0004    -0.023    1692663799.2017207 
-0.0172    -0.0028    1692663799.2167206 
0.0044    0.0024    1692663799.2317207 
-0.0008    0.0    1692663799.246721 
0.0124    -0.005    1692663799.2617514 
-0.0188    -0.003    1692663799.276751 
-0.0068    -0.0104    1692663799.2917452 
-0.004    0.0102    1692663799.306721 
-0.0148    0.0134    1692663799.321753 
0.0232    0.0038    1692663799.3377507 
-0.0088    -0.0232    1692663799.352722 
-0.018    0.0016    1692663799.3677223 
-0.0048    0.007    1692663799.3827536 
0.0076    -0.0142    1692663799.3977208 
0.0064    -0.003    1692663799.4137537 
0.0012    0.015    1692663799.4287493 
0.0012    0.0086    1692663799.4437208 
0.0188    0.0012    1692663799.4587207 
-0.02    -0.0226    1692663799.473753 
-0.0072    -0.01    1692663799.4897513 
-0.0228    -0.002    1692663799.5047443 
-0.0184    -0.006    1692663799.5187514 
0.0008    0.0068    1692663799.5347536 
0.0016    -0.0084    1692663799.5497525 
-0.0156    0.004    1692663799.5647461 
-0.0188    0.004    1692663799.5797582 
0.0072    0.0074    1692663799.5947533 
0.0016    -0.0106    1692663799.6097546 
0.0184    -0.0122    1692663799.6247523 
0.0008    -0.0062    1692663799.6397524 
-0.008    -0.011    1692663799.6547537 
-0.016    -0.0056    1692663799.669754 
-0.0172    -0.0084    1692663799.6847532 
0.018    0.0038    1692663799.6997492 
0.0052    0.0122    1692663799.7147465 
-0.008    0.0028    1692663799.7307243 
0.0128    0.0028    1692663799.7457535 
-0.0268    0.0006    1692663799.761754 
-0.0064    -0.0076    1692663799.7767532 
-0.0092    -0.0174    1692663799.7907524 
-0.032    0.0134    1692663799.8057532 
0.0088    -0.0118    1692663799.8207538 
0.0096    -0.0058    1692663799.8357556 
-0.0072    0.003    1692663799.8507462 
0.0172    -0.0046    1692663799.865722 
-0.0304    -0.0032    1692663799.8817537 
-0.0248    0.002    1692663799.8967533 
0.0208    -0.0046    1692663799.9107523 
-0.0048    -0.0044    1692663799.9257536 
0.0016    -0.0074    1692663799.9417212 
-0.0288    0.0006    1692663799.9567206 
-0.0004    -0.0026    1692663799.9717534 
-0.006    0.012    1692663799.9867513 
-0.0332    0.0084    1692663800.0027542 
0.0112    0.0058    1692663800.0167205 
0.0128    0.0202    1692663800.0317461 
-0.0016    0.0028    1692663800.0467458 
0.002    -0.0028    1692663800.0617461 
-0.0176    -0.0068    1692663800.076721 
-0.0072    -0.0092    1692663800.0917494 
-0.0136    0.0126    1692663800.1077263 
-0.0148    -0.0098    1692663800.1227524 
-0.002    -0.0048    1692663800.136753 
0.0024    0.0172    1692663800.1527457 
0.0008    -0.0102    1692663800.167754 
-0.0244    -0.0248    1692663800.1827211 
-0.0096    -0.007    1692663800.1977208 
0.0052    0.004    1692663800.2117522 
0.0064    -0.0192    1692663800.2277558 
-0.022    -0.0036    1692663800.2427552 
0.0028    0.0146    1692663800.257721 
0.0172    -0.0172    1692663800.2727208 
0.002    -0.0092    1692663800.2887535 
0.0124    -0.0164    1692663800.3037531 
0.0484    0.003    1692663800.318755 
0.0204    -0.002    1692663800.333746 
-0.0152    -0.0136    1692663800.3487537 
0.0124    0.003    1692663800.3637466 
-0.01    0.0008    1692663800.3787527 
0.0232    -0.0058    1692663800.3947468 
0.0112    -0.003    1692663800.4097476 
-0.0196    -0.0156    1692663800.4247537 
0.0104    -0.0014    1692663800.4407222 
0.0172    0.0086    1692663800.4557557 
0.0024    0.0138    1692663800.4717216 
0.0004    -0.0068    1692663800.4867208 
0.012    -0.0068    1692663800.5017517 
-0.0028    0.0038    1692663800.5177512 
0.0024    0.003    1692663800.532751 
-0.0192    0.0174    1692663800.5477521 
-0.0044    -0.0026    1692663800.5627208 
-0.0172    0.003    1692663800.5777209 
0.0036    -0.0042    1692663800.592721 
0.0084    -0.0074    1692663800.606751 
-0.0004    0.007    1692663800.6217508 
0.0116    0.0142    1692663800.6367507 
-0.0024    -0.0046    1692663800.6517522 
-0.0084    -0.015    1692663800.6667526 
0.0156    0.0148    1692663800.6817548 
0.0164    -0.0038    1692663800.6967533 
0.0276    0.0158    1692663800.7117207 
0.0032    -0.0198    1692663800.7267206 
0.012    -0.0094    1692663800.742753 
-0.0116    0.0028    1692663800.7577512 
0.0152    0.0016    1692663800.7727506 
0.002    -0.0034    1692663800.7877207 
0.002    0.013    1692663800.802722 
0.0124    0.008    1692663800.8177555 
-0.0216    -0.0006    1692663800.8327458 
-0.0088    -0.0166    1692663800.8477535 
0.0088    -0.0004    1692663800.8627207 
-0.0072    0.0016    1692663800.8777525 
0.0116    -0.0078    1692663800.892754 
0.0032    -0.0066    1692663800.907722 
0.0216    -0.0056    1692663800.9227207 
0.0052    -0.0122    1692663800.937721 
-0.0032    0.0006    1692663800.9527209 
0.008    0.0046    1692663800.9677527 
0.0244    0.0018    1692663800.9837446 
0.0    0.0094    1692663800.9977205 
0.0224    0.0038    1692663801.0127208 
-0.0128    0.0062    1692663801.027725 
0.0128    -0.025    1692663801.042721 
0.0008    -0.0254    1692663801.057721 
-0.0016    -0.0048    1692663801.072721 
0.024    -0.0166    1692663801.0877469 
-0.0028    -0.0054    1692663801.1037471 
0.0044    0.0156    1692663801.1187527 
0.0064    0.0048    1692663801.1337523 
-0.0084    0.0028    1692663801.148721 
-0.0288    -0.0044    1692663801.1637464 
-0.0332    0.0034    1692663801.1787467 
0.0    -0.0092    1692663801.1937509 
0.0228    -0.0074    1692663801.2087536 
0.0076    -0.0078    1692663801.2237554 
-0.0184    0.0026    1692663801.238754 
-0.0144    0.0088    1692663801.253753 
0.0112    -0.0074    1692663801.268752 
-0.0012    -0.0052    1692663801.2837522 
-0.0088    -0.0006    1692663801.2987533 
0.006    0.0034    1692663801.3137212 
-0.0104    -0.0174    1692663801.328721 
-0.0116    0.0056    1692663801.3437529 
-0.0004    0.0026    1692663801.359746 
-0.0148    0.0058    1692663801.374722 
-0.0068    0.0012    1692663801.389722 
-0.018    -0.0082    1692663801.4037206 
-0.002    -0.0092    1692663801.4187522 
-0.0016    -0.0044    1692663801.4337523 
0.0016    0.01    1692663801.4497466 
0.0204    0.018    1692663801.4647458 
0.0112    -0.0188    1692663801.4797552 
-0.0108    0.0088    1692663801.4947207 
0.0068    0.0016    1692663801.5097227 
-0.0152    -0.0046    1692663801.524721 
0.004    0.003    1692663801.540752 
0.026    -0.0018    1692663801.5557523 
0.0116    0.0266    1692663801.5707543 
0.0048    -0.0032    1692663801.5857534 
0.0    -0.0054    1692663801.6017537 
0.012    0.0    1692663801.6167529 
0.0072    -0.006    1692663801.631754 
0.0084    -0.0042    1692663801.646753 
0.006    -0.0084    1692663801.662721 
-0.0092    -0.017    1692663801.6777205 
-0.0208    0.0088    1692663801.6927516 
0.01    -0.0014    1692663801.7077515 
0.0012    0.0116    1692663801.7237446 
0.0044    0.005    1692663801.7387526 
-0.02    -0.0054    1692663801.753753 
0.0024    -0.0018    1692663801.7687528 
0.0132    -0.0048    1692663801.7837462 
0.014    0.001    1692663801.7997463 
-0.0164    -0.002    1692663801.8147469 
-0.0044    -0.0036    1692663801.829747 
-0.0468    -0.0032    1692663801.8447464 
0.0096    0.0    1692663801.8597527 
-0.0128    -0.012    1692663801.8747523 
0.0216    -0.0126    1692663801.8897216 
-0.0028    -0.0008    1692663801.9047208 
0.0308    0.0216    1692663801.9187207 
-0.0008    0.0014    1692663801.9337206 
-0.0012    -0.016    1692663801.948721 
0.014    0.0142    1692663801.9637523 
-0.01    0.0056    1692663801.9787526 
-0.0192    0.0038    1692663801.9937527 
0.0024    -0.0044    1692663802.0087528 
-0.0312    -0.0026    1692663802.0237465 
0.0376    -0.0062    1692663802.0397213 
0.0008    -0.0054    1692663802.054721 
-0.0092    -0.0194    1692663802.069721 
0.0324    -0.009    1692663802.084721 
0.002    0.011    1692663802.0997212 
0.0212    0.0074    1692663802.1147447 
0.0056    0.0    1692663802.1297212 
0.008    0.0112    1692663802.1447515 
0.002    0.0118    1692663802.1597524 
0.0056    0.0118    1692663802.1737206 
-0.016    -0.0124    1692663802.1887207 
-0.0216    0.03    1692663802.203753 
-0.0124    0.0024    1692663802.2197309 
0.0124    0.0196    1692663802.2347224 
0.004    0.0048    1692663802.2507231 
-0.0128    0.006    1692663802.266721 
-0.0008    -0.0066    1692663802.2837236 
-0.0096    -0.014    1692663802.3007236 
-0.0088    0.008    1692663802.315722 
0.0064    0.008    1692663802.3317213 
0.0092    -0.0092    1692663802.3477242 
0.0244    -0.0016    1692663802.3627224 
-0.0008    0.0008    1692663802.378721 
-0.0108    -0.0024    1692663802.3937209 
0.0024    -0.005    1692663802.4097488 
-0.0044    -0.006    1692663802.4247563 
0.0252    0.0146    1692663802.4397545 
-0.006    -0.0034    1692663802.454721 
0.0164    -0.0102    1692663802.469753 
-0.004    0.0072    1692663802.4847531 
0.0184    0.0078    1692663802.4997532 
-0.0276    0.0036    1692663802.514721 
0.0012    -0.0106    1692663802.5297225 
-0.0112    0.0106    1692663802.5457215 
-0.0016    -0.0032    1692663802.5617218 
-0.02    -0.0136    1692663802.5777225 
-0.0088    0.0062    1692663802.5947244 
-0.02    -0.0054    1692663802.6107216 
-0.0088    0.0032    1692663802.6267235 
0.0    -0.0118    1692663802.6427212 
-0.0088    -0.0036    1692663802.6587224 
0.0148    0.0026    1692663802.6737223 
0.0044    -0.001    1692663802.6897223 
0.0156    -0.0078    1692663802.7057219 
-0.0196    0.0056    1692663802.720721 
0.0108    -0.0058    1692663802.7367496 
-0.0096    0.0216    1692663802.7517533 
0.0088    0.0078    1692663802.766753 
-0.006    0.0022    1692663802.7817461 
0.0344    0.0038    1692663802.7977524 
0.0124    -0.0074    1692663802.8127215 
-0.026    -0.0158    1692663802.8277209 
0.0052    -0.0022    1692663802.8427467 
0.006    0.0076    1692663802.8577206 
0.0036    0.015    1692663802.872721 
0.0048    0.0048    1692663802.8877447 
-0.0148    -0.0062    1692663802.9027512 
-0.0108    -0.0012    1692663802.917745 
0.0064    -0.013    1692663802.9327445 
-0.0208    0.0088    1692663802.9467206 
-0.0324    -0.0008    1692663802.9617205 
0.0208    0.0016    1692663802.9777222 
0.0176    0.0022    1692663802.993722 
-0.0048    -0.004    1692663803.0097225 
0.022    0.0006    1692663803.0257223 
0.0052    -0.0222    1692663803.0417235 
-0.0076    -0.0112    1692663803.0577233 
-0.0008    0.0076    1692663803.0727234 
0.0152    -0.004    1692663803.0887232 
0.0192    0.0008    1692663803.103722 
-0.006    0.0132    1692663803.1197243 
0.0316    -0.0068    1692663803.1357524 
-0.0024    0.0028    1692663803.150721 
-0.012    0.0046    1692663803.1657205 
-0.0192    -0.0142    1692663803.1807506 
0.0208    -0.0026    1692663803.1957543 
0.0056    -0.0142    1692663803.2107208 
0.0088    -0.0044    1692663803.2257261 
-0.0104    -0.0096    1692663803.2427227 
0.0088    0.0048    1692663803.257721 
0.0024    -0.0016    1692663803.273721 
-0.0288    0.0096    1692663803.2897215 
-0.0076    -0.014    1692663803.304753 
-0.0056    0.001    1692663803.3197207 
0.0116    0.0018    1692663803.3347206 
-0.0212    -0.0006    1692663803.3497205 
-0.0048    -0.001    1692663803.3647208 
-0.0184    -0.0072    1692663803.379721 
-0.0016    -0.0088    1692663803.394721 
-0.0048    0.0082    1692663803.4087207 
0.0104    -0.0006    1692663803.4237206 
0.0204    0.004    1692663803.4387205 
0.0024    0.0004    1692663803.4537206 
0.008    0.0138    1692663803.468722 
0.0276    -0.0042    1692663803.484721 
0.0024    -0.012    1692663803.5007217 
-0.0064    0.0198    1692663803.5157232 
-0.0064    -0.0052    1692663803.5317218 
-0.0036    -0.0102    1692663803.5477214 
0.0008    -0.0056    1692663803.5627234 
-0.0224    0.0226    1692663803.5787234 
-0.0052    -0.001    1692663803.593722 
0.0028    0.009    1692663803.6097212 
-0.0068    0.0036    1692663803.6257217 
0.002    -0.0028    1692663803.6407225 
-0.0172    -0.007    1692663803.6567209 
-0.0156    0.0016    1692663803.6717212 
-0.0068    0.0106    1692663803.6867537 
-0.0188    0.0206    1692663803.7017467 
-0.008    -0.0138    1692663803.7167535 
-0.0048    -0.0048    1692663803.7327561 
-0.0056    0.0128    1692663803.7477531 
-0.0048    0.0072    1692663803.762721 
0.0016    -0.0062    1692663803.7767525 
0.0144    0.0022    1692663803.7917528 
0.0188    0.0038    1692663803.8077211 
0.0044    0.0026    1692663803.8227208 
0.0168    -0.0182    1692663803.837721 
0.0064    0.0012    1692663803.852721 
-0.002    0.0058    1692663803.8687215 
0.0048    0.0068    1692663803.8827207 
0.0184    -0.012    1692663803.8987443 
-0.0012    -0.003    1692663803.9137504 
-0.0032    0.0178    1692663803.928751 
0.0196    0.0006    1692663803.9427207 
-0.0016    0.0072    1692663803.9577205 
0.0016    0.004    1692663803.9727209 
-0.0188    0.0012    1692663803.987721 
-0.0212    -0.004    1692663804.002721 
0.0004    0.004    1692663804.0167205 
-0.0028    -0.0054    1692663804.0317206 
-0.0068    0.0078    1692663804.0467205 
-0.0032    0.0198    1692663804.0617206 
0.0152    -0.0002    1692663804.076721 
0.0064    0.009    1692663804.091721 
-0.0164    0.01    1692663804.1067224 
0.0352    0.0014    1692663804.1217208 
-0.0444    -0.0006    1692663804.136722 
0.006    0.0026    1692663804.1547217 
0.0236    0.003    1692663804.1707222 
0.012    0.0044    1692663804.1877217 
-0.004    0.0086    1692663804.2037208 
-0.0356    -0.0202    1692663804.219721 
0.0152    0.0024    1692663804.2357218 
0.01    0.0048    1692663804.2507212 
-0.016    -0.0018    1692663804.2657208 
0.026    0.0078    1692663804.2817223 
0.01    0.0062    1692663804.2987223 
0.0032    0.0124    1692663804.314721 
0.004    -0.0164    1692663804.3297508 
0.0216    -0.0094    1692663804.3447535 
-0.0132    0.0092    1692663804.3607533 
0.002    0.0062    1692663804.3757532 
0.0    -0.0052    1692663804.3907208 
0.0224    0.0036    1692663804.406721 
0.0204    0.0106    1692663804.4217463 
-0.004    -0.0048    1692663804.4377506 
-0.0176    0.0118    1692663804.4537442 
0.0016    0.0024    1692663804.468744 
0.0108    -0.0004    1692663804.4837527 
-0.0028    -0.0064    1692663804.4987204 
0.0036    0.009    1692663804.513721 
0.0092    0.0122    1692663804.5277207 
0.0188    0.001    1692663804.5427504 
0.0144    -0.0084    1692663804.5587518 
-0.0004    0.0124    1692663804.5737445 
-0.0184    -0.0088    1692663804.5887442 
-0.002    0.002    1692663804.6037521 
0.0076    0.0092    1692663804.6187522 
0.0008    -0.0126    1692663804.6337523 
-0.006    -0.009    1692663804.648724 
-0.004    0.0074    1692663804.6637564 
-0.016    0.0026    1692663804.678722 
0.0    0.0084    1692663804.6937218 
-0.0136    -0.0022    1692663804.7087233 
-0.0176    0.0158    1692663804.7237227 
0.0148    -0.0004    1692663804.7397218 
-0.012    -0.0162    1692663804.7547212 
-0.0056    0.0032    1692663804.7697227 
-0.0188    0.0016    1692663804.7847512 
-0.0028    0.003    1692663804.799721 
0.0124    0.0006    1692663804.8137205 
0.0048    0.0008    1692663804.829721 
-0.0028    0.0082    1692663804.844721 
-0.0156    0.0178    1692663804.859721 
0.0028    0.0096    1692663804.874721 
-0.0196    0.0166    1692663804.8897216 
-0.0044    0.0016    1692663804.905721 
0.0136    -0.0046    1692663804.9207222 
0.0288    0.0016    1692663804.9367208 
-0.0156    -0.0032    1692663804.952722 
0.0008    0.0046    1692663804.9687212 
0.0044    0.005    1692663804.9837217 
0.0016    0.0136    1692663804.9997222 
-0.0292    0.006    1692663805.0157206 
-0.0352    -0.0058    1692663805.0317225 
0.0228    -0.0056    1692663805.046721 
0.0188    -0.0094    1692663805.062721 
-0.012    0.0076    1692663805.0777209 
0.0012    0.0046    1692663805.092721 
-0.0128    0.002    1692663805.1077209 
0.0044    0.0106    1692663805.1237211 
0.0048    -0.0034    1692663805.137753 
-0.0012    0.0138    1692663805.152753 
-0.0032    -0.0048    1692663805.1687536 
-0.0068    0.0274    1692663805.1837528 
0.0004    -0.0086    1692663805.1987522 
0.0104    -0.0002    1692663805.2137523 
0.0132    0.0112    1692663805.228721 
-0.0108    -0.0062    1692663805.2437208 
0.0064    -0.0076    1692663805.2587469 
-0.0212    -0.0036    1692663805.2747467 
0.0    0.009    1692663805.2897215 
0.002    -0.0144    1692663805.3047528 
0.0088    -0.0176    1692663805.3197207 
-0.0044    -0.0036    1692663805.3347466 
0.0056    0.0078    1692663805.3507535 
0.0036    0.0028    1692663805.3657207 
-0.0212    -0.0004    1692663805.3807523 
0.0008    0.0052    1692663805.3957522 
-0.0016    0.0122    1692663805.4107523 
0.0056    0.0046    1692663805.4257524 
-0.016    -0.0026    1692663805.4407532 
0.0272    -0.0182    1692663805.4557533 
-0.0264    -0.0028    1692663805.4707205 
-0.0084    0.0014    1692663805.4857466 
-0.0016    0.011    1692663805.5007524 
0.0144    0.0066    1692663805.5167468 
-0.0016    -0.007    1692663805.531753 
-0.0056    0.0026    1692663805.5467548 
-0.0024    0.0    1692663805.5617206 
-0.0048    0.0002    1692663805.5777485 
0.0012    0.0018    1692663805.592721 
-0.0192    -0.0122    1692663805.6077209 
0.0044    0.0096    1692663805.6217208 
-0.008    -0.0104    1692663805.6367445 
0.0104    -0.0318    1692663805.652721 
-0.0072    -0.0016    1692663805.667752 
-0.0028    0.0088    1692663805.6837513 
0.0144    -0.0178    1692663805.6987448 
0.014    0.0044    1692663805.7147517 
0.002    -0.0044    1692663805.730721 
0.032    0.0036    1692663805.7457235 
0.042    -0.0062    1692663805.7617233 
-0.0084    0.0248    1692663805.776722 
0.0124    -0.0176    1692663805.793722 
-0.0024    0.0018    1692663805.8097236 
-0.0424    0.0074    1692663805.8257234 
-0.0016    0.005    1692663805.8427234 
0.0092    0.0006    1692663805.8587222 
0.0052    -0.0058    1692663805.873723 
0.0004    -0.0084    1692663805.889722 
0.0012    0.002    1692663805.905723 
-0.0016    0.0028    1692663805.9217224 
0.0112    0.005    1692663805.936752 
0.0256    -0.0094    1692663805.9517517 
-0.0064    -0.018    1692663805.967745 
0.002    -0.0064    1692663805.9837475 
-0.0116    0.0098    1692663805.9987543 
0.0092    -0.0002    1692663806.0137532 
-0.0076    0.0112    1692663806.028727 
0.0104    0.001    1692663806.043721 
-0.0024    -0.0092    1692663806.058746 
-0.0208    -0.0038    1692663806.0737462 
0.0016    0.0092    1692663806.0887463 
-0.0024    0.0234    1692663806.1047468 
0.0056    -0.0026    1692663806.119747 
-0.0076    -0.0068    1692663806.1347544 
0.0296    -0.0056    1692663806.1497526 
0.0304    0.0    1692663806.1647522 
0.0136    0.006    1692663806.1797523 
-0.0124    0.0    1692663806.1947527 
0.006    0.0076    1692663806.209721 
-0.0064    0.0016    1692663806.224721 
-0.0328    0.0106    1692663806.2397523 
0.0124    0.0024    1692663806.2547514 
0.0068    0.004    1692663806.2697208 
-0.004    0.0006    1692663806.2847214 
-0.0004    -0.0044    1692663806.299721 
0.002    0.0186    1692663806.314721 
0.0048    0.0098    1692663806.329721 
-0.0208    0.0044    1692663806.3437228 
-0.016    -0.0094    1692663806.3587222 
-0.0144    -0.0026    1692663806.3737223 
-0.0064    -0.0066    1692663806.388721 
0.0088    0.005    1692663806.4037206 
-0.0092    0.0002    1692663806.4187522 
-0.0016    0.0126    1692663806.4337206 
0.0212    0.012    1692663806.4487207 
0.0136    0.0086    1692663806.4637208 
-0.0104    -0.0134    1692663806.4787211 
0.002    -0.0028    1692663806.4937205 
0.0188    0.0084    1692663806.5087209 
-0.0012    0.0006    1692663806.5227208 
0.0016    0.0004    1692663806.538721 
-0.0004    0.005    1692663806.5527205 
-0.0016    -0.003    1692663806.5687213 
-0.0044    0.0068    1692663806.5827525 
0.0108    -0.0114    1692663806.5987525 
-0.0032    -0.0052    1692663806.6137464 
0.008    0.0052    1692663806.628721 
0.008    -0.0124    1692663806.6437206 
-0.0004    -0.001    1692663806.6587536 
-0.0048    0.0124    1692663806.6737208 
-0.0188    0.0192    1692663806.6877208 
-0.0148    0.0132    1692663806.7037225 
-0.006    0.0194    1692663806.7187223 
-0.0016    -0.0174    1692663806.734722 
-0.0188    0.0052    1692663806.7497225 
0.0032    -0.003    1692663806.7657208 
-0.01    -0.0104    1692663806.7817242 
0.002    -0.01    1692663806.7977233 
0.0012    0.0122    1692663806.8137248 
0.0136    0.0146    1692663806.8297217 
0.008    -0.003    1692663806.844722 
0.0144    -0.0034    1692663806.8607235 
-0.0156    -0.011    1692663806.8757558 
0.0048    -0.0006    1692663806.890747 
0.0192    -0.0096    1692663806.9057472 
-0.0212    0.021    1692663806.9217534 
-0.0208    -0.0076    1692663806.9367542 
-0.0216    -0.0092    1692663806.9517531 
-0.0212    -0.0052    1692663806.9667566 
0.0184    -0.0002    1692663806.982721 
-0.0084    -0.0072    1692663806.9977536 
-0.0164    -0.004    1692663807.0127535 
-0.006    -0.0044    1692663807.0277226 
0.0036    -0.011    1692663807.0417206 
0.0124    -0.0006    1692663807.057746 
-0.0024    0.0002    1692663807.0727532 
-0.018    0.0076    1692663807.0877464 
0.0028    0.0082    1692663807.1027467 
-0.0284    -0.0006    1692663807.1177475 
0.0052    0.0026    1692663807.1327465 
-0.018    0.0018    1692663807.1477458 
-0.0384    -0.0076    1692663807.1627526 
-0.0028    0.0116    1692663807.1777527 
-0.0068    -0.0034    1692663807.1927526 
0.0016    -0.0186    1692663807.2087214 
-0.0288    -0.009    1692663807.2237563 
0.0384    0.001    1692663807.2387207 
-0.0296    0.0138    1692663807.2537208 
-0.0132    -0.0014    1692663807.2677207 
-0.0052    -0.017    1692663807.2827208 
-0.0312    -0.0094    1692663807.2977207 
0.0112    -0.0184    1692663807.312721 
0.0036    -0.007    1692663807.3267505 
0.0076    0.0054    1692663807.3427508 
-0.0044    -0.002    1692663807.357721 
-0.0056    -0.0082    1692663807.3717208 
0.0148    0.0144    1692663807.3867443 
-0.0164    -0.0092    1692663807.4027505 
-0.0108    0.0004    1692663807.4177442 
-0.0072    0.0016    1692663807.4327424 
0.0216    -0.0028    1692663807.4477522 
-0.0044    0.0008    1692663807.4627528 
-0.0092    0.0106    1692663807.477746 
0.0036    0.0016    1692663807.4927206 
-0.0268    -0.008    1692663807.5077472 
0.0036    0.0028    1692663807.5227208 
0.0236    0.004    1692663807.5377462 
0.012    0.0032    1692663807.5537474 
0.0056    0.0016    1692663807.5687525 
0.0032    -0.0162    1692663807.5837207 
-0.014    -0.004    1692663807.5987208 
-0.0056    0.003    1692663807.613721 
0.0304    0.002    1692663807.6287205 
-0.0044    0.0078    1692663807.6437206 
-0.0124    -0.0004    1692663807.6587517 
0.014    0.0012    1692663807.6747446 
-0.0264    -0.0184    1692663807.6907208 
0.0044    -0.0138    1692663807.7047207 
0.006    -0.024    1692663807.7207444 
-0.0024    -0.0246    1692663807.7357538 
0.0216    0.0078    1692663807.7507207 
-0.0248    -0.02    1692663807.7657485 
0.0    0.0026    1692663807.7807527 
0.0208    -0.004    1692663807.7957523 
-0.0036    0.0096    1692663807.8117208 
-0.0192    0.0068    1692663807.8267527 
-0.018    0.0024    1692663807.8407533 
0.0    -0.0122    1692663807.8557525 
-0.0048    -0.0016    1692663807.8707209 
0.0104    -0.0052    1692663807.8867357 
-0.0276    -0.001    1692663807.901753 
0.004    -0.0074    1692663807.9167526 
0.0056    0.0056    1692663807.931755 
0.0056    -0.0094    1692663807.9477534 
-0.0156    -0.0076    1692663807.9627528 
-0.0128    -0.0032    1692663807.9777515 
0.022    0.0    1692663807.9927216 
0.01    0.0166    1692663808.0077229 
0.0096    0.0078    1692663808.0237224 
-0.0136    -0.0052    1692663808.0387208 
-0.0152    0.009    1692663808.0537205 
-0.014    -0.0088    1692663808.0687463 
-0.0256    -0.0158    1692663808.0837207 
0.002    -0.0012    1692663808.0987504 
0.002    -0.0118    1692663808.1137526 
-0.0092    -0.0042    1692663808.1287534 
0.0044    -0.004    1692663808.143754 
0.0016    0.0042    1692663808.1597211 
-0.0284    -0.0168    1692663808.174721 
0.0112    -0.011    1692663808.189721 
-0.0356    -0.0082    1692663808.2047458 
0.0012    -0.0058    1692663808.2197459 
0.008    0.0098    1692663808.2347524 
0.0272    0.0026    1692663808.250746 
-0.016    -0.0052    1692663808.2657528 
-0.0128    -0.0262    1692663808.2807534 
-0.0264    -0.0072    1692663808.2967458 
0.0232    0.004    1692663808.3117573 
-0.0408    0.0016    1692663808.3267207 
0.0256    0.0024    1692663808.3417208 
0.0028    0.0006    1692663808.3567207 
0.0296    -0.0036    1692663808.3717527 
-0.0052    0.0058    1692663808.3867207 
-0.0024    -0.004    1692663808.4017508 
-0.018    0.001    1692663808.4167523 
0.0068    0.0106    1692663808.431753 
0.0084    -0.018    1692663808.4467208 
0.0128    -0.0122    1692663808.4617221 
-0.0052    0.0046    1692663808.476722 
0.004    0.0006    1692663808.491753 
0.0052    -0.0158    1692663808.5057206 
-0.0044    0.0028    1692663808.5207207 
-0.0024    -0.0118    1692663808.5357542 
-0.0152    0.0064    1692663808.5507443 
-0.0248    0.017    1692663808.5657513 
