# energy/N    magnetization    seed 
-0.24    0.12    1692663759.4776943 
-0.24    0.12    1692663759.4776943 
-0.24    0.12    1692663759.4776943 
-0.24    0.12    1692663759.4776943 
-0.24    0.12    1692663759.4776943 
-0.24    0.12    1692663759.4776943 
-0.24    0.12    1692663759.4776943 
-0.24    0.12    1692663759.4776943 
-0.24    0.12    1692663759.4776943 
-0.24    0.12    1692663759.4776943 
-0.24    0.12    1692663759.4776943 
-0.24    0.12    1692663759.4776943 
-0.24    0.12    1692663759.4776943 
-0.24    0.12    1692663759.4776943 
-0.08    0.04    1692663759.478694 
-0.08    0.04    1692663759.478694 
-0.08    0.04    1692663759.478694 
-0.08    0.04    1692663759.478694 
-0.08    0.04    1692663759.478694 
-0.08    0.04    1692663759.478694 
-0.08    0.04    1692663759.478694 
-0.08    0.04    1692663759.478694 
-0.08    0.04    1692663759.478694 
-0.08    0.04    1692663759.478694 
-0.08    0.04    1692663759.478694 
-0.08    0.04    1692663759.478694 
-0.08    0.04    1692663759.478694 
-0.08    0.04    1692663759.478694 
-0.08    0.04    1692663759.478694 
-0.08    0.04    1692663759.478694 
-0.08    0.04    1692663759.478694 
-0.08    0.04    1692663759.478694 
-0.08    0.04    1692663759.478694 
-0.08    0.04    1692663759.478694 
-0.08    0.04    1692663759.4796941 
-0.08    0.04    1692663759.4796941 
-0.08    0.04    1692663759.4796941 
-0.08    0.04    1692663759.4796941 
-0.08    0.04    1692663759.4796941 
-0.08    0.04    1692663759.4796941 
-0.08    0.04    1692663759.4796941 
-0.08    0.04    1692663759.4796941 
-0.08    0.04    1692663759.4796941 
-0.08    0.04    1692663759.4796941 
-0.08    0.04    1692663759.4796941 
-0.08    0.04    1692663759.4796941 
-0.08    0.04    1692663759.4796941 
-0.08    0.04    1692663759.4796941 
-0.08    0.04    1692663759.4796941 
-0.08    0.04    1692663759.4796941 
-0.08    0.04    1692663759.4796941 
-0.08    0.04    1692663759.4796941 
-0.08    0.04    1692663759.4796941 
-0.08    0.04    1692663759.4796941 
-0.08    0.04    1692663759.4796941 
0.56    -0.12    1692663759.480694 
0.56    -0.12    1692663759.480694 
0.56    -0.12    1692663759.480694 
0.56    -0.12    1692663759.480694 
0.56    -0.12    1692663759.480694 
0.56    -0.12    1692663759.480694 
0.56    -0.12    1692663759.480694 
0.56    -0.12    1692663759.480694 
0.56    -0.12    1692663759.480694 
0.56    -0.12    1692663759.480694 
0.56    -0.12    1692663759.480694 
0.56    -0.12    1692663759.480694 
0.56    -0.12    1692663759.480694 
0.56    -0.12    1692663759.480694 
0.56    -0.12    1692663759.480694 
0.56    -0.12    1692663759.480694 
0.56    -0.12    1692663759.480694 
0.56    -0.12    1692663759.480694 
0.56    -0.12    1692663759.480694 
0.56    -0.12    1692663759.480694 
-0.08    0.12    1692663759.4816945 
-0.08    0.12    1692663759.4816945 
-0.08    0.12    1692663759.4816945 
-0.08    0.12    1692663759.4816945 
-0.08    0.12    1692663759.4816945 
-0.08    0.12    1692663759.4816945 
-0.08    0.12    1692663759.4816945 
-0.08    0.12    1692663759.4816945 
-0.08    0.12    1692663759.4816945 
-0.08    0.12    1692663759.4816945 
-0.08    0.12    1692663759.4816945 
-0.08    0.12    1692663759.4816945 
-0.08    0.12    1692663759.4816945 
-0.08    0.12    1692663759.4816945 
-0.08    0.12    1692663759.4816945 
0.08    -0.36    1692663759.482695 
0.08    -0.36    1692663759.482695 
0.08    -0.36    1692663759.482695 
0.08    -0.36    1692663759.482695 
0.08    -0.36    1692663759.482695 
0.08    -0.36    1692663759.482695 
0.08    -0.36    1692663759.482695 
0.08    -0.36    1692663759.482695 
0.08    -0.36    1692663759.482695 
0.08    -0.36    1692663759.482695 
0.08    -0.36    1692663759.482695 
0.08    -0.36    1692663759.482695 
0.08    -0.36    1692663759.482695 
0.08    -0.36    1692663759.482695 
0.08    -0.36    1692663759.482695 
0.08    -0.36    1692663759.482695 
0.08    -0.36    1692663759.482695 
0.08    -0.36    1692663759.482695 
0.08    0.2    1692663759.4836974 
0.08    0.2    1692663759.4836974 
0.08    0.2    1692663759.4836974 
0.08    0.2    1692663759.4836974 
0.08    0.2    1692663759.4836974 
0.08    0.2    1692663759.4836974 
0.08    0.2    1692663759.4836974 
0.08    0.2    1692663759.4836974 
0.08    0.2    1692663759.4836974 
0.08    0.2    1692663759.4836974 
0.08    0.2    1692663759.4836974 
0.08    0.2    1692663759.4836974 
0.08    0.2    1692663759.4836974 
0.08    0.2    1692663759.4836974 
0.08    0.2    1692663759.4836974 
0.08    0.2    1692663759.4836974 
0.24    0.12    1692663759.4846985 
0.24    0.12    1692663759.4846985 
0.24    0.12    1692663759.4846985 
0.24    0.12    1692663759.4846985 
0.24    0.12    1692663759.4846985 
0.24    0.12    1692663759.4846985 
0.24    0.12    1692663759.4846985 
0.24    0.12    1692663759.4846985 
0.24    0.12    1692663759.4846985 
0.24    0.12    1692663759.4846985 
0.24    0.12    1692663759.4846985 
0.24    0.12    1692663759.4846985 
0.24    0.12    1692663759.4846985 
0.24    0.12    1692663759.4846985 
0.24    0.12    1692663759.4846985 
0.24    0.12    1692663759.4846985 
0.24    0.12    1692663759.4846985 
-0.56    -0.52    1692663759.4856946 
-0.56    -0.52    1692663759.4856946 
-0.56    -0.52    1692663759.4856946 
-0.56    -0.52    1692663759.4856946 
-0.56    -0.52    1692663759.4856946 
-0.56    -0.52    1692663759.4856946 
-0.56    -0.52    1692663759.4856946 
-0.56    -0.52    1692663759.4856946 
-0.56    -0.52    1692663759.4856946 
-0.56    -0.52    1692663759.4856946 
-0.56    -0.52    1692663759.4856946 
-0.56    -0.52    1692663759.4856946 
-0.56    -0.52    1692663759.4856946 
-0.56    -0.52    1692663759.4856946 
-0.56    -0.52    1692663759.4856946 
-0.56    -0.52    1692663759.4856946 
-0.56    -0.52    1692663759.4856946 
-0.56    -0.52    1692663759.4856946 
-0.56    -0.52    1692663759.4856946 
0.24    -0.04    1692663759.4866946 
0.24    -0.04    1692663759.4866946 
0.24    -0.04    1692663759.4866946 
0.24    -0.04    1692663759.4866946 
0.24    -0.04    1692663759.4866946 
0.24    -0.04    1692663759.4866946 
0.24    -0.04    1692663759.4866946 
0.24    -0.04    1692663759.4866946 
0.24    -0.04    1692663759.4866946 
0.24    -0.04    1692663759.4866946 
0.24    -0.04    1692663759.4866946 
0.24    -0.04    1692663759.4866946 
0.24    -0.04    1692663759.4866946 
0.24    -0.04    1692663759.4866946 
0.24    -0.04    1692663759.4866946 
0.24    -0.04    1692663759.4866946 
0.24    -0.04    1692663759.4866946 
0.24    -0.04    1692663759.4866946 
0.24    -0.04    1692663759.4866946 
0.24    -0.04    1692663759.4866946 
-0.08    -0.28    1692663759.4876945 
-0.08    -0.28    1692663759.4876945 
-0.08    -0.28    1692663759.4876945 
-0.08    -0.28    1692663759.4876945 
-0.08    -0.28    1692663759.4876945 
-0.08    -0.28    1692663759.4876945 
-0.08    -0.28    1692663759.4876945 
-0.08    -0.28    1692663759.4876945 
-0.08    -0.28    1692663759.4876945 
-0.08    -0.28    1692663759.4876945 
-0.08    -0.28    1692663759.4876945 
-0.08    -0.28    1692663759.4876945 
-0.08    -0.28    1692663759.4876945 
-0.08    -0.28    1692663759.4876945 
-0.08    -0.28    1692663759.4876945 
-0.08    -0.28    1692663759.4876945 
-0.08    -0.28    1692663759.4876945 
-0.08    -0.28    1692663759.4876945 
-0.08    -0.28    1692663759.4876945 
-0.08    -0.28    1692663759.4876945 
-0.24    -0.12    1692663759.4886947 
-0.24    -0.12    1692663759.4886947 
-0.24    -0.12    1692663759.4886947 
-0.24    -0.12    1692663759.4886947 
-0.24    -0.12    1692663759.4886947 
-0.24    -0.12    1692663759.4886947 
-0.24    -0.12    1692663759.4886947 
-0.24    -0.12    1692663759.4886947 
-0.24    -0.12    1692663759.4886947 
-0.24    -0.12    1692663759.4886947 
-0.24    -0.12    1692663759.4886947 
-0.24    -0.12    1692663759.4886947 
-0.24    -0.12    1692663759.4886947 
-0.24    -0.12    1692663759.4886947 
-0.24    -0.12    1692663759.4886947 
-0.24    -0.12    1692663759.4886947 
-0.24    -0.12    1692663759.4886947 
-0.24    -0.12    1692663759.4886947 
-0.24    -0.12    1692663759.4886947 
-0.24    -0.12    1692663759.4886947 
-0.08    -0.12    1692663759.4896944 
-0.08    -0.12    1692663759.4896944 
-0.08    -0.12    1692663759.4896944 
-0.08    -0.12    1692663759.4896944 
-0.08    -0.12    1692663759.4896944 
-0.08    -0.12    1692663759.4896944 
-0.08    -0.12    1692663759.4896944 
-0.08    -0.12    1692663759.4896944 
-0.08    -0.12    1692663759.4896944 
-0.08    -0.12    1692663759.4896944 
-0.08    -0.12    1692663759.4896944 
-0.08    -0.12    1692663759.4896944 
-0.08    -0.12    1692663759.4896944 
-0.08    -0.12    1692663759.4896944 
-0.08    -0.12    1692663759.4896944 
-0.08    -0.12    1692663759.4896944 
-0.08    -0.12    1692663759.4896944 
-0.08    -0.12    1692663759.4896944 
-0.08    -0.12    1692663759.4896944 
-0.08    -0.12    1692663759.4896944 
-0.24    -0.04    1692663759.4906948 
-0.24    -0.04    1692663759.4906948 
-0.24    -0.04    1692663759.4906948 
-0.24    -0.04    1692663759.4906948 
-0.24    -0.04    1692663759.4906948 
-0.24    -0.04    1692663759.4906948 
-0.24    -0.04    1692663759.4906948 
-0.24    -0.04    1692663759.4906948 
-0.24    -0.04    1692663759.4906948 
-0.24    -0.04    1692663759.4906948 
-0.24    -0.04    1692663759.4906948 
-0.24    -0.04    1692663759.4906948 
-0.24    -0.04    1692663759.4906948 
-0.24    -0.04    1692663759.4906948 
-0.24    -0.04    1692663759.4906948 
-0.24    -0.04    1692663759.4906948 
-0.24    -0.04    1692663759.4906948 
-0.24    -0.04    1692663759.4906948 
-0.24    -0.04    1692663759.4906948 
-0.24    -0.04    1692663759.4906948 
-0.4    0.2    1692663759.4916947 
-0.4    0.2    1692663759.4916947 
-0.4    0.2    1692663759.4916947 
-0.4    0.2    1692663759.4916947 
-0.4    0.2    1692663759.4916947 
-0.4    0.2    1692663759.4916947 
-0.4    0.2    1692663759.4916947 
-0.4    0.2    1692663759.4916947 
-0.4    0.2    1692663759.4916947 
-0.4    0.2    1692663759.4916947 
-0.4    0.2    1692663759.4916947 
-0.4    0.2    1692663759.4916947 
-0.4    0.2    1692663759.4916947 
-0.4    0.2    1692663759.4916947 
-0.4    0.2    1692663759.4916947 
-0.4    0.2    1692663759.4916947 
-0.4    0.2    1692663759.4916947 
-0.4    0.2    1692663759.4916947 
-0.4    0.2    1692663759.4916947 
-0.4    0.2    1692663759.4916947 
-0.08    -0.2    1692663759.4926946 
-0.08    -0.2    1692663759.4926946 
-0.08    -0.2    1692663759.4926946 
-0.08    -0.2    1692663759.4926946 
-0.08    -0.2    1692663759.4926946 
-0.08    -0.2    1692663759.4926946 
-0.08    -0.2    1692663759.4926946 
-0.08    -0.2    1692663759.4926946 
-0.08    -0.2    1692663759.4926946 
-0.08    -0.2    1692663759.4926946 
-0.08    -0.2    1692663759.4926946 
-0.08    -0.2    1692663759.4926946 
-0.08    -0.2    1692663759.4926946 
-0.08    -0.2    1692663759.4926946 
-0.08    -0.2    1692663759.4926946 
-0.08    -0.2    1692663759.4926946 
-0.08    -0.2    1692663759.4926946 
-0.08    -0.2    1692663759.4926946 
-0.08    -0.36    1692663759.4936948 
-0.08    -0.36    1692663759.4936948 
-0.08    -0.36    1692663759.4936948 
-0.08    -0.36    1692663759.4936948 
-0.08    -0.36    1692663759.4936948 
-0.08    -0.36    1692663759.4936948 
-0.08    -0.36    1692663759.4936948 
-0.08    -0.36    1692663759.4936948 
-0.08    -0.36    1692663759.4936948 
-0.08    -0.36    1692663759.4936948 
-0.08    -0.36    1692663759.4936948 
-0.08    -0.36    1692663759.4936948 
-0.08    -0.36    1692663759.4936948 
-0.08    -0.36    1692663759.4936948 
-0.08    -0.36    1692663759.4936948 
-0.08    -0.36    1692663759.4936948 
-0.08    -0.36    1692663759.4936948 
-0.08    -0.36    1692663759.4936948 
-0.24    0.04    1692663759.4946945 
-0.24    0.04    1692663759.4946945 
-0.24    0.04    1692663759.4946945 
-0.24    0.04    1692663759.4946945 
-0.24    0.04    1692663759.4946945 
-0.24    0.04    1692663759.4946945 
-0.24    0.04    1692663759.4946945 
-0.24    0.04    1692663759.4946945 
-0.24    0.04    1692663759.4946945 
-0.24    0.04    1692663759.4946945 
-0.24    0.04    1692663759.4946945 
-0.24    0.04    1692663759.4946945 
-0.24    0.04    1692663759.4946945 
-0.24    0.04    1692663759.4946945 
-0.24    0.04    1692663759.4946945 
-0.24    0.04    1692663759.4946945 
-0.24    0.04    1692663759.4946945 
-0.24    0.04    1692663759.4946945 
-0.24    0.04    1692663759.4946945 
-0.24    0.04    1692663759.4946945 
0.08    -0.04    1692663759.4956944 
0.08    -0.04    1692663759.4956944 
0.08    -0.04    1692663759.4956944 
0.08    -0.04    1692663759.4956944 
0.08    -0.04    1692663759.4956944 
0.08    -0.04    1692663759.4956944 
0.08    -0.04    1692663759.4956944 
0.08    -0.04    1692663759.4956944 
0.08    -0.04    1692663759.4956944 
0.08    -0.04    1692663759.4956944 
0.08    -0.04    1692663759.4956944 
0.08    -0.04    1692663759.4956944 
0.08    -0.04    1692663759.4956944 
0.08    -0.04    1692663759.4956944 
0.08    -0.04    1692663759.4956944 
0.08    -0.04    1692663759.4956944 
0.08    -0.04    1692663759.4956944 
0.08    -0.04    1692663759.4956944 
0.08    -0.04    1692663759.4956944 
0.08    -0.04    1692663759.4956944 
-0.24    0.52    1692663759.4966943 
-0.24    0.52    1692663759.4966943 
-0.24    0.52    1692663759.4966943 
-0.24    0.52    1692663759.4966943 
-0.24    0.52    1692663759.4966943 
-0.24    0.52    1692663759.4966943 
-0.24    0.52    1692663759.4966943 
-0.24    0.52    1692663759.4966943 
-0.24    0.52    1692663759.4966943 
-0.24    0.52    1692663759.4966943 
-0.24    0.52    1692663759.4966943 
-0.24    0.52    1692663759.4966943 
-0.24    0.52    1692663759.4966943 
-0.24    0.52    1692663759.4966943 
-0.24    0.52    1692663759.4966943 
-0.24    0.52    1692663759.4966943 
-0.24    0.52    1692663759.4966943 
-0.24    0.52    1692663759.4966943 
0.08    -0.2    1692663759.4976957 
0.08    -0.2    1692663759.4976957 
0.08    -0.2    1692663759.4976957 
0.08    -0.2    1692663759.4976957 
0.08    -0.2    1692663759.4976957 
0.08    -0.2    1692663759.4976957 
0.08    -0.2    1692663759.4976957 
0.08    -0.2    1692663759.4976957 
0.08    -0.2    1692663759.4976957 
0.08    -0.2    1692663759.4976957 
0.08    -0.2    1692663759.4976957 
0.08    -0.2    1692663759.4976957 
0.08    -0.2    1692663759.4976957 
0.08    -0.2    1692663759.4976957 
0.08    -0.2    1692663759.4976957 
0.08    -0.2    1692663759.4976957 
0.08    -0.2    1692663759.4976957 
0.08    -0.2    1692663759.4976957 
0.08    -0.2    1692663759.4976957 
0.08    -0.2    1692663759.4976957 
0.24    0.04    1692663759.4986944 
0.24    0.04    1692663759.4986944 
0.24    0.04    1692663759.4986944 
0.24    0.04    1692663759.4986944 
0.24    0.04    1692663759.4986944 
0.24    0.04    1692663759.4986944 
0.24    0.04    1692663759.4986944 
0.24    0.04    1692663759.4986944 
0.24    0.04    1692663759.4986944 
0.24    0.04    1692663759.4986944 
0.24    0.04    1692663759.4986944 
0.24    0.04    1692663759.4986944 
0.24    0.04    1692663759.4986944 
0.24    0.04    1692663759.4986944 
0.24    0.04    1692663759.4986944 
0.24    0.04    1692663759.4986944 
0.24    0.04    1692663759.4986944 
0.24    0.04    1692663759.4986944 
0.24    0.04    1692663759.4986944 
-0.08    0.2    1692663759.499694 
-0.08    0.2    1692663759.499694 
-0.08    0.2    1692663759.499694 
-0.08    0.2    1692663759.499694 
-0.08    0.2    1692663759.499694 
-0.08    0.2    1692663759.499694 
-0.08    0.2    1692663759.499694 
-0.08    0.2    1692663759.499694 
-0.08    0.2    1692663759.499694 
-0.08    0.2    1692663759.499694 
-0.08    0.2    1692663759.499694 
-0.08    0.2    1692663759.499694 
-0.08    0.2    1692663759.499694 
-0.08    0.2    1692663759.499694 
-0.08    0.2    1692663759.499694 
-0.08    0.2    1692663759.499694 
-0.08    0.2    1692663759.499694 
-0.08    0.2    1692663759.499694 
-0.08    0.2    1692663759.499694 
-0.08    0.2    1692663759.499694 
-0.4    -0.52    1692663759.5006945 
-0.4    -0.52    1692663759.5006945 
-0.4    -0.52    1692663759.5006945 
-0.4    -0.52    1692663759.5006945 
-0.4    -0.52    1692663759.5006945 
-0.4    -0.52    1692663759.5006945 
-0.4    -0.52    1692663759.5006945 
-0.4    -0.52    1692663759.5006945 
-0.4    -0.52    1692663759.5006945 
-0.4    -0.52    1692663759.5006945 
-0.4    -0.52    1692663759.5006945 
-0.4    -0.52    1692663759.5006945 
-0.4    -0.52    1692663759.5006945 
-0.4    -0.52    1692663759.5006945 
-0.4    -0.52    1692663759.5006945 
-0.4    -0.52    1692663759.5006945 
-0.4    -0.52    1692663759.5006945 
-0.4    -0.52    1692663759.5006945 
-0.4    -0.52    1692663759.5006945 
-0.4    -0.52    1692663759.5006945 
-0.24    -0.04    1692663759.5016942 
-0.24    -0.04    1692663759.5016942 
-0.24    -0.04    1692663759.5016942 
-0.24    -0.04    1692663759.5016942 
-0.24    -0.04    1692663759.5016942 
-0.24    -0.04    1692663759.5016942 
-0.24    -0.04    1692663759.5016942 
-0.24    -0.04    1692663759.5016942 
-0.24    -0.04    1692663759.5016942 
-0.24    -0.04    1692663759.5016942 
-0.24    -0.04    1692663759.5016942 
-0.24    -0.04    1692663759.5016942 
-0.24    -0.04    1692663759.5016942 
-0.24    -0.04    1692663759.5016942 
-0.24    -0.04    1692663759.5016942 
-0.24    -0.04    1692663759.5016942 
-0.24    -0.04    1692663759.5016942 
-0.24    -0.04    1692663759.5016942 
-0.24    -0.04    1692663759.5016942 
-0.24    -0.04    1692663759.5016942 
-0.56    -0.36    1692663759.5026941 
-0.56    -0.36    1692663759.5026941 
-0.56    -0.36    1692663759.5026941 
-0.56    -0.36    1692663759.5026941 
-0.56    -0.36    1692663759.5026941 
-0.56    -0.36    1692663759.5026941 
-0.56    -0.36    1692663759.5026941 
-0.56    -0.36    1692663759.5026941 
-0.56    -0.36    1692663759.5026941 
-0.56    -0.36    1692663759.5026941 
-0.56    -0.36    1692663759.5026941 
-0.56    -0.36    1692663759.5026941 
-0.56    -0.36    1692663759.5026941 
-0.56    -0.36    1692663759.5026941 
-0.56    -0.36    1692663759.5026941 
-0.56    -0.36    1692663759.5026941 
-0.56    -0.36    1692663759.5026941 
-0.56    -0.36    1692663759.5026941 
-0.56    -0.36    1692663759.5026941 
-0.56    -0.36    1692663759.5026941 
-0.08    0.12    1692663759.503695 
-0.08    0.12    1692663759.503695 
-0.08    0.12    1692663759.503695 
-0.08    0.12    1692663759.503695 
-0.08    0.12    1692663759.503695 
-0.08    0.12    1692663759.503695 
-0.08    0.12    1692663759.503695 
-0.08    0.12    1692663759.503695 
-0.08    0.12    1692663759.503695 
-0.08    0.12    1692663759.503695 
-0.08    0.12    1692663759.503695 
-0.08    0.12    1692663759.503695 
-0.08    0.12    1692663759.503695 
-0.08    0.12    1692663759.503695 
-0.08    0.12    1692663759.503695 
-0.08    0.12    1692663759.503695 
-0.08    0.12    1692663759.503695 
-0.08    0.12    1692663759.503695 
-0.08    0.12    1692663759.503695 
-0.08    0.12    1692663759.503695 
0.4    -0.04    1692663759.504694 
0.4    -0.04    1692663759.504694 
0.4    -0.04    1692663759.504694 
0.4    -0.04    1692663759.504694 
0.4    -0.04    1692663759.504694 
0.4    -0.04    1692663759.504694 
0.4    -0.04    1692663759.504694 
0.4    -0.04    1692663759.504694 
0.4    -0.04    1692663759.504694 
0.4    -0.04    1692663759.504694 
0.4    -0.04    1692663759.504694 
0.4    -0.04    1692663759.504694 
0.4    -0.04    1692663759.504694 
0.4    -0.04    1692663759.504694 
0.4    -0.04    1692663759.504694 
0.4    -0.04    1692663759.504694 
0.4    -0.04    1692663759.504694 
0.4    -0.04    1692663759.504694 
0.4    -0.04    1692663759.504694 
-0.08    -0.2    1692663759.5056942 
-0.08    -0.2    1692663759.5056942 
-0.08    -0.2    1692663759.5056942 
-0.08    -0.2    1692663759.5056942 
-0.08    -0.2    1692663759.5056942 
-0.08    -0.2    1692663759.5056942 
-0.08    -0.2    1692663759.5056942 
-0.08    -0.2    1692663759.5056942 
-0.08    -0.2    1692663759.5056942 
-0.08    -0.2    1692663759.5056942 
-0.08    -0.2    1692663759.5056942 
-0.08    -0.2    1692663759.5056942 
-0.08    -0.2    1692663759.5056942 
-0.08    -0.2    1692663759.5056942 
-0.08    -0.2    1692663759.5056942 
-0.08    -0.2    1692663759.5056942 
-0.08    -0.2    1692663759.5056942 
-0.08    -0.2    1692663759.5056942 
-0.08    -0.2    1692663759.5056942 
-0.56    -0.28    1692663759.506694 
-0.56    -0.28    1692663759.506694 
-0.56    -0.28    1692663759.506694 
-0.56    -0.28    1692663759.506694 
-0.56    -0.28    1692663759.506694 
-0.56    -0.28    1692663759.506694 
-0.56    -0.28    1692663759.506694 
-0.56    -0.28    1692663759.506694 
-0.56    -0.28    1692663759.506694 
-0.56    -0.28    1692663759.506694 
-0.56    -0.28    1692663759.506694 
-0.56    -0.28    1692663759.506694 
-0.56    -0.28    1692663759.506694 
-0.56    -0.28    1692663759.506694 
-0.56    -0.28    1692663759.506694 
-0.56    -0.28    1692663759.506694 
-0.56    -0.28    1692663759.506694 
-0.56    -0.28    1692663759.506694 
-0.56    -0.28    1692663759.506694 
-0.56    -0.28    1692663759.506694 
-0.08    0.2    1692663759.507694 
-0.08    0.2    1692663759.507694 
-0.08    0.2    1692663759.507694 
-0.08    0.2    1692663759.507694 
-0.08    0.2    1692663759.507694 
-0.08    0.2    1692663759.507694 
-0.08    0.2    1692663759.507694 
-0.08    0.2    1692663759.507694 
-0.08    0.2    1692663759.507694 
-0.08    0.2    1692663759.507694 
-0.08    0.2    1692663759.507694 
-0.08    0.2    1692663759.507694 
-0.08    0.2    1692663759.507694 
-0.08    0.2    1692663759.507694 
-0.08    0.2    1692663759.507694 
-0.08    0.2    1692663759.507694 
-0.08    0.2    1692663759.507694 
-0.08    0.2    1692663759.507694 
-0.08    0.2    1692663759.507694 
-0.08    0.2    1692663759.507694 
0.08    0.04    1692663759.5086942 
0.08    0.04    1692663759.5086942 
0.08    0.04    1692663759.5086942 
0.08    0.04    1692663759.5086942 
0.08    0.04    1692663759.5086942 
0.08    0.04    1692663759.5086942 
0.08    0.04    1692663759.5086942 
0.08    0.04    1692663759.5086942 
0.08    0.04    1692663759.5086942 
0.08    0.04    1692663759.5086942 
0.08    0.04    1692663759.5086942 
0.08    0.04    1692663759.5086942 
0.08    0.04    1692663759.5086942 
0.08    0.04    1692663759.5086942 
0.08    0.04    1692663759.5086942 
0.08    0.04    1692663759.5086942 
0.08    0.04    1692663759.5086942 
0.08    0.04    1692663759.5086942 
0.08    0.04    1692663759.5086942 
0.08    0.04    1692663759.5086942 
-0.08    0.04    1692663759.5096955 
-0.08    0.04    1692663759.5096955 
-0.08    0.04    1692663759.5096955 
-0.08    0.04    1692663759.5096955 
-0.08    0.04    1692663759.5096955 
-0.08    0.04    1692663759.5096955 
-0.08    0.04    1692663759.5096955 
-0.08    0.04    1692663759.5096955 
-0.08    0.04    1692663759.5096955 
-0.08    0.04    1692663759.5096955 
-0.08    0.04    1692663759.5096955 
-0.08    0.04    1692663759.5096955 
-0.08    0.04    1692663759.5096955 
-0.08    0.04    1692663759.5096955 
-0.08    0.04    1692663759.5096955 
-0.08    0.04    1692663759.5096955 
-0.08    0.04    1692663759.5096955 
-0.08    0.04    1692663759.5096955 
-0.08    0.04    1692663759.5096955 
-0.08    0.04    1692663759.5096955 
-0.08    0.04    1692663759.510694 
-0.08    0.04    1692663759.510694 
-0.08    0.04    1692663759.510694 
-0.08    0.04    1692663759.510694 
-0.08    0.04    1692663759.510694 
-0.08    0.04    1692663759.510694 
-0.08    0.04    1692663759.510694 
-0.08    0.04    1692663759.510694 
-0.08    0.04    1692663759.510694 
-0.08    0.04    1692663759.510694 
-0.08    0.04    1692663759.510694 
-0.08    0.04    1692663759.510694 
-0.08    0.04    1692663759.510694 
-0.08    0.04    1692663759.510694 
-0.08    0.04    1692663759.510694 
-0.08    0.04    1692663759.510694 
-0.08    0.04    1692663759.510694 
-0.08    0.04    1692663759.510694 
-0.08    0.04    1692663759.510694 
0.24    0.36    1692663759.5116942 
0.24    0.36    1692663759.5116942 
0.24    0.36    1692663759.5116942 
0.24    0.36    1692663759.5116942 
0.24    0.36    1692663759.5116942 
0.24    0.36    1692663759.5116942 
0.24    0.36    1692663759.5116942 
0.24    0.36    1692663759.5116942 
0.24    0.36    1692663759.5116942 
0.24    0.36    1692663759.5116942 
0.24    0.36    1692663759.5116942 
0.24    0.36    1692663759.5116942 
0.24    0.36    1692663759.5116942 
0.24    0.36    1692663759.5116942 
0.24    0.36    1692663759.5116942 
0.24    0.36    1692663759.5116942 
0.24    0.36    1692663759.5116942 
0.24    0.36    1692663759.5116942 
0.24    0.36    1692663759.5116942 
0.24    0.36    1692663759.5116942 
0.08    -0.2    1692663759.5126941 
0.08    -0.2    1692663759.5126941 
0.08    -0.2    1692663759.5126941 
0.08    -0.2    1692663759.5126941 
0.08    -0.2    1692663759.5126941 
0.08    -0.2    1692663759.5126941 
0.08    -0.2    1692663759.5126941 
0.08    -0.2    1692663759.5126941 
0.08    -0.2    1692663759.5126941 
0.08    -0.2    1692663759.5126941 
0.08    -0.2    1692663759.5126941 
0.08    -0.2    1692663759.5126941 
0.08    -0.2    1692663759.5126941 
0.08    -0.2    1692663759.5126941 
0.08    -0.2    1692663759.5126941 
0.08    -0.2    1692663759.5126941 
0.08    -0.2    1692663759.5126941 
0.08    -0.2    1692663759.5126941 
-0.08    -0.36    1692663759.5136957 
-0.08    -0.36    1692663759.5136957 
-0.08    -0.36    1692663759.5136957 
-0.08    -0.36    1692663759.5136957 
-0.08    -0.36    1692663759.5136957 
-0.08    -0.36    1692663759.5136957 
-0.08    -0.36    1692663759.5136957 
-0.08    -0.36    1692663759.5136957 
-0.08    -0.36    1692663759.5136957 
-0.08    -0.36    1692663759.5136957 
-0.08    -0.36    1692663759.5136957 
-0.08    -0.36    1692663759.5136957 
-0.08    -0.36    1692663759.5136957 
-0.08    -0.36    1692663759.5136957 
-0.08    -0.36    1692663759.5136957 
-0.08    -0.36    1692663759.5136957 
-0.08    -0.36    1692663759.5136957 
-0.08    -0.36    1692663759.5136957 
-0.08    -0.36    1692663759.5136957 
0.4    0.12    1692663759.5146942 
0.4    0.12    1692663759.5146942 
0.4    0.12    1692663759.5146942 
0.4    0.12    1692663759.5146942 
0.4    0.12    1692663759.5146942 
0.4    0.12    1692663759.5146942 
0.4    0.12    1692663759.5146942 
0.4    0.12    1692663759.5146942 
0.4    0.12    1692663759.5146942 
0.4    0.12    1692663759.5146942 
0.4    0.12    1692663759.5146942 
0.4    0.12    1692663759.5146942 
0.4    0.12    1692663759.5146942 
0.4    0.12    1692663759.5146942 
0.4    0.12    1692663759.5146942 
0.4    0.12    1692663759.5146942 
0.4    0.12    1692663759.5146942 
0.4    0.12    1692663759.5146942 
0.4    0.12    1692663759.5146942 
0.4    0.12    1692663759.5146942 
0.08    -0.12    1692663759.5156941 
0.08    -0.12    1692663759.5156941 
0.08    -0.12    1692663759.5156941 
0.08    -0.12    1692663759.5156941 
0.08    -0.12    1692663759.5156941 
0.08    -0.12    1692663759.5156941 
0.08    -0.12    1692663759.5156941 
0.08    -0.12    1692663759.5156941 
0.08    -0.12    1692663759.5156941 
0.08    -0.12    1692663759.5156941 
