# energy/N    magnetization    seed 
-0.52    -0.008    1692387957.3001795 
-0.4788    0.0184    1692387957.3056147 
-0.5036    0.02    1692387957.3112307 
-0.516    -0.0224    1692387957.3166416 
-0.438    0.0184    1692387957.3220742 
-0.4972    -0.0072    1692387957.3276532 
-0.5232    0.0016    1692387957.3331256 
-0.4812    -0.004    1692387957.3385324 
-0.5244    -0.0136    1692387957.3441234 
-0.4904    0.0    1692387957.349573 
-0.5104    0.0112    1692387957.3550055 
-0.4808    0.0416    1692387957.3605757 
-0.472    -0.0272    1692387957.3660033 
-0.5204    0.0184    1692387957.3714435 
-0.4744    0.0128    1692387957.3770378 
-0.5708    0.0168    1692387957.3824399 
-0.4604    -0.0152    1692387957.3879035 
-0.5068    0.0152    1692387957.3934684 
-0.4936    -0.0128    1692387957.3991342 
-0.4388    0.0072    1692387957.4046676 
-0.494    0.0216    1692387957.410327 
-0.5096    0.016    1692387957.415802 
-0.5524    0.0184    1692387957.4212503 
-0.5196    -0.0008    1692387957.426855 
-0.5108    0.012    1692387957.4324243 
-0.5284    -0.0152    1692387957.437839 
-0.4416    0.0336    1692387957.443397 
-0.5328    0.0272    1692387957.4488704 
-0.5132    0.0072    1692387957.454294 
-0.5284    0.0008    1692387957.4598324 
-0.5056    0.0048    1692387957.4653096 
-0.52    -0.0368    1692387957.4707305 
-0.4964    -0.0344    1692387957.4763622 
-0.514    -0.0248    1692387957.4818149 
-0.5284    -0.0088    1692387957.487282 
-0.5272    -0.032    1692387957.4927974 
-0.4904    0.0256    1692387957.4982917 
-0.4788    0.0104    1692387957.5037212 
-0.5112    -0.0256    1692387957.509249 
-0.4936    -0.016    1692387957.5146925 
-0.4392    0.0    1692387957.5201938 
-0.4772    0.0056    1692387957.5257857 
-0.5024    0.0336    1692387957.5313 
-0.5436    0.0552    1692387957.536704 
-0.5212    0.0088    1692387957.5421898 
-0.4432    -0.024    1692387957.54769 
-0.5712    -0.0176    1692387957.553106 
-0.494    0.0136    1692387957.5586343 
-0.4672    -0.0208    1692387957.5641239 
-0.442    0.004    1692387957.5695834 
-0.5256    -0.0064    1692387957.575237 
-0.4796    -0.004    1692387957.5807974 
-0.4664    0.032    1692387957.586225 
-0.5144    0.0032    1692387957.5917299 
-0.494    0.0312    1692387957.5972986 
-0.5624    -0.0096    1692387957.602887 
-0.5252    0.0072    1692387957.6084359 
-0.4868    -0.0024    1692387957.6140308 
-0.5424    0.0112    1692387957.6195111 
-0.5248    -0.008    1692387957.625048 
-0.5176    0.016    1692387957.6305764 
-0.4544    0.04    1692387957.6360416 
-0.4644    -0.0248    1692387957.6415212 
-0.5016    0.0032    1692387957.647086 
-0.5168    -0.0016    1692387957.6525059 
-0.4864    -0.008    1692387957.658013 
-0.5424    -0.0336    1692387957.6637132 
-0.5032    0.0384    1692387957.669281 
-0.4976    -0.0176    1692387957.6748288 
-0.4928    -0.0144    1692387957.6803827 
-0.5368    0.0096    1692387957.6858323 
-0.4588    0.0008    1692387957.6913986 
-0.4992    -0.0112    1692387957.696905 
-0.5512    0.0064    1692387957.7023468 
-0.5392    0.0528    1692387957.707826 
-0.5016    0.0096    1692387957.7133617 
-0.5188    -0.0056    1692387957.7187696 
-0.4816    -0.0048    1692387957.724284 
-0.5772    0.004    1692387957.7297897 
-0.506    -0.0152    1692387957.735243 
-0.522    0.0216    1692387957.7406547 
-0.4916    -0.0008    1692387957.7462258 
-0.5276    -0.004    1692387957.7516632 
-0.5016    -0.0256    1692387957.7571104 
-0.476    -0.0032    1692387957.7626822 
-0.5512    0.0064    1692387957.768124 
-0.4816    0.008    1692387957.7735176 
-0.4996    -0.028    1692387957.7790937 
-0.5016    -0.0096    1692387957.7845418 
-0.4664    -0.0224    1692387957.7899897 
-0.5148    0.0152    1692387957.795546 
-0.5456    -0.0112    1692387957.8009865 
-0.4944    -0.0112    1692387957.806397 
-0.4528    -0.0304    1692387957.8120244 
-0.4844    -0.0184    1692387957.8174238 
-0.5004    0.0072    1692387957.8228495 
-0.4696    -0.032    1692387957.8283765 
-0.5508    0.0152    1692387957.8338554 
-0.4832    -0.0048    1692387957.8392756 
-0.438    0.0248    1692387957.8448043 
-0.4848    -0.008    1692387957.8502424 
-0.4408    0.0064    1692387957.855695 
-0.4992    0.008    1692387957.8612072 
-0.5024    -0.008    1692387957.8666646 
-0.4832    -0.0048    1692387957.872093 
-0.5008    0.0112    1692387957.8775961 
-0.4644    0.0152    1692387957.8830767 
-0.4332    0.0136    1692387957.888507 
-0.528    -0.0304    1692387957.894031 
-0.4864    0.0048    1692387957.8995223 
-0.4728    -0.0096    1692387957.9049208 
-0.4712    -0.0128    1692387957.910501 
-0.5044    -0.0072    1692387957.9159656 
-0.4964    0.012    1692387957.921412 
-0.4896    -0.008    1692387957.9268978 
-0.5272    -0.0224    1692387957.9324296 
-0.5352    0.0    1692387957.937841 
-0.5196    0.0168    1692387957.9433448 
-0.4928    -0.024    1692387957.948839 
-0.48    -0.024    1692387957.9542863 
-0.516    0.0096    1692387957.9597838 
-0.4948    -0.0024    1692387957.9652648 
-0.4684    0.028    1692387957.970665 
-0.5184    0.0112    1692387957.9761865 
-0.5252    0.0184    1692387957.9816802 
-0.4928    0.0176    1692387957.9871562 
-0.5124    -0.0296    1692387957.992597 
-0.5272    -0.0064    1692387957.9982116 
-0.5496    -0.0096    1692387958.0037603 
-0.5012    0.0072    1692387958.009275 
-0.5108    -0.0072    1692387958.0147707 
-0.5484    -0.012    1692387958.0202065 
-0.492    -0.0064    1692387958.0256882 
-0.4744    0.0032    1692387958.0312514 
-0.524    -0.016    1692387958.036662 
-0.5056    -0.0112    1692387958.0421543 
-0.5044    0.0008    1692387958.047686 
-0.5204    -0.0072    1692387958.0531378 
-0.518    0.0136    1692387958.0585973 
-0.4656    0.0016    1692387958.064263 
-0.4632    0.0256    1692387958.0696769 
-0.4936    0.048    1692387958.0752017 
-0.5232    0.024    1692387958.0807276 
-0.5104    0.0336    1692387958.0861745 
-0.508    0.0    1692387958.091596 
-0.5496    0.0    1692387958.0971818 
-0.4568    -0.0032    1692387958.1025834 
-0.5548    0.0072    1692387958.1080372 
-0.4424    0.0256    1692387958.1136258 
-0.4788    -0.02    1692387958.1190915 
-0.506    0.02    1692387958.1245122 
-0.5072    -0.0304    1692387958.1300573 
-0.5164    -0.0008    1692387958.1355088 
-0.5124    0.0024    1692387958.1409543 
-0.4436    -0.0152    1692387958.1464906 
-0.4588    0.0152    1692387958.1519392 
-0.542    -0.0104    1692387958.157339 
-0.4724    -0.0088    1692387958.162909 
-0.5304    -0.0096    1692387958.1683788 
-0.5112    0.0256    1692387958.1738155 
-0.4916    0.0152    1692387958.1793659 
-0.5024    -0.0176    1692387958.1848457 
-0.4808    -0.0416    1692387958.1902654 
-0.4156    -0.0248    1692387958.1958644 
-0.4912    0.008    1692387958.2014253 
-0.4888    0.0128    1692387958.2069156 
-0.4592    0.0304    1692387958.2125845 
-0.5572    -0.0184    1692387958.2181244 
-0.532    -0.0224    1692387958.2235916 
-0.4656    -0.008    1692387958.229142 
-0.516    -0.0256    1692387958.234717 
-0.5216    -0.0016    1692387958.2401872 
-0.5004    -0.0024    1692387958.2457445 
-0.5208    0.0064    1692387958.2512484 
-0.436    -0.0096    1692387958.2567692 
-0.5344    -0.0112    1692387958.2623293 
-0.4908    0.0088    1692387958.2679918 
-0.4932    0.0136    1692387958.2735271 
-0.5124    0.0072    1692387958.2790694 
-0.4836    -0.0088    1692387958.2845216 
-0.5008    -0.0208    1692387958.2899153 
-0.4704    -0.0656    1692387958.2954917 
-0.5112    0.0128    1692387958.3009608 
-0.5084    -0.0216    1692387958.3064036 
-0.4672    0.0016    1692387958.3119237 
-0.542    -0.0024    1692387958.3174694 
-0.492    -0.0032    1692387958.3229012 
-0.5148    0.0504    1692387958.3284616 
-0.4984    0.0096    1692387958.3339517 
-0.4664    0.0032    1692387958.3394022 
-0.5356    0.0136    1692387958.34488 
-0.4912    -0.0016    1692387958.350357 
-0.4816    -0.04    1692387958.3557994 
-0.526    0.0232    1692387958.3613157 
-0.5476    0.0152    1692387958.36682 
-0.514    0.0408    1692387958.372326 
-0.4816    0.0208    1692387958.3777933 
-0.4908    0.052    1692387958.383329 
-0.4096    0.0272    1692387958.3887286 
-0.4856    -0.0192    1692387958.3942695 
-0.4688    0.008    1692387958.399817 
-0.5204    -0.0328    1692387958.4052696 
-0.4564    -0.0104    1692387958.4107444 
-0.4704    0.0464    1692387958.4162889 
-0.5216    -0.0048    1692387958.4217095 
-0.5672    0.0032    1692387958.4272351 
-0.48    -0.04    1692387958.4327354 
-0.5112    0.0096    1692387958.4381657 
-0.5104    -0.008    1692387958.4436612 
-0.4944    -0.0144    1692387958.4491835 
-0.5316    -0.0088    1692387958.4545975 
-0.4924    -0.0024    1692387958.4600828 
-0.4892    0.0088    1692387958.4656112 
-0.558    0.0232    1692387958.4711878 
-0.526    0.0216    1692387958.4765954 
-0.5108    -0.012    1692387958.4821515 
-0.5412    -0.0024    1692387958.487621 
-0.5572    0.0344    1692387958.4930558 
-0.4924    -0.0152    1692387958.4986224 
-0.5052    -0.0088    1692387958.5040834 
-0.4688    0.0496    1692387958.5095155 
-0.456    -0.0208    1692387958.5151443 
-0.5636    0.0008    1692387958.520567 
-0.5064    0.0128    1692387958.5260115 
-0.4848    0.0496    1692387958.5316293 
-0.5008    0.0048    1692387958.5370429 
-0.4196    -0.0008    1692387958.5424805 
-0.5432    0.0    1692387958.5480733 
-0.4936    -0.0192    1692387958.5535078 
-0.5028    0.0216    1692387958.558924 
-0.45    -0.0168    1692387958.5644822 
-0.4856    0.0224    1692387958.569972 
-0.5036    -0.0216    1692387958.5754716 
-0.5104    0.0208    1692387958.5810444 
-0.5368    0.0128    1692387958.586471 
-0.4788    -0.0168    1692387958.5919108 
-0.5144    0.0096    1692387958.5974634 
-0.4836    0.0104    1692387958.6031225 
-0.5208    -0.032    1692387958.6086175 
-0.4768    -0.0112    1692387958.6141791 
-0.5068    0.0408    1692387958.6196432 
-0.4644    0.0056    1692387958.625073 
-0.4612    0.0376    1692387958.6307642 
-0.5204    0.012    1692387958.6367009 
-0.468    -0.0352    1692387958.6426609 
-0.5724    -0.0456    1692387958.6487195 
-0.5304    -0.0128    1692387958.6545656 
-0.5004    -0.0312    1692387958.6601968 
-0.476    0.0    1692387958.6659017 
-0.522    0.0024    1692387958.671684 
-0.5196    0.004    1692387958.6773582 
-0.5024    -0.0336    1692387958.6832533 
-0.4856    -0.0288    1692387958.6891491 
-0.502    0.004    1692387958.6949072 
-0.5696    0.0112    1692387958.7005632 
-0.454    -0.012    1692387958.7062414 
-0.5024    0.0016    1692387958.711867 
-0.4724    0.0072    1692387958.7175422 
-0.4832    0.0048    1692387958.7231922 
-0.4768    -0.0048    1692387958.7288053 
-0.556    0.0096    1692387958.7345593 
-0.4524    0.0072    1692387958.740449 
-0.5116    0.0088    1692387958.7461157 
-0.4624    -0.0208    1692387958.751841 
-0.4904    0.0096    1692387958.757394 
-0.4588    0.0008    1692387958.7629752 
-0.512    -0.0528    1692387958.7687078 
-0.526    -0.028    1692387958.7742329 
-0.4536    -0.0288    1692387958.779856 
-0.5068    0.0376    1692387958.7855659 
-0.486    -0.004    1692387958.7911584 
-0.5144    0.0192    1692387958.7967896 
-0.5136    0.04    1692387958.8023663 
-0.4948    -0.0024    1692387958.8078654 
-0.4416    -0.0304    1692387958.8133836 
-0.5012    -0.004    1692387958.8190424 
-0.4608    -0.0144    1692387958.8245523 
-0.5448    0.0064    1692387958.8301 
-0.4976    -0.0272    1692387958.8356786 
-0.5312    -0.0112    1692387958.8411663 
-0.48    0.0144    1692387958.8467495 
-0.454    -0.0008    1692387958.852347 
-0.49    -0.0104    1692387958.8578868 
-0.5136    -0.024    1692387958.8633761 
-0.4756    0.0184    1692387958.8690214 
-0.4864    0.0304    1692387958.8745174 
-0.532    0.0672    1692387958.880076 
-0.5016    0.0224    1692387958.8856325 
-0.4984    0.0224    1692387958.891196 
-0.4668    0.0184    1692387958.8966622 
-0.5296    -0.0048    1692387958.9020746 
-0.5764    -0.0248    1692387958.9075198 
-0.5172    -0.0248    1692387958.9130352 
-0.5364    0.0312    1692387958.9185266 
-0.4608    -0.0208    1692387958.923984 
-0.4956    -0.0008    1692387958.9294739 
-0.5024    0.0176    1692387958.9349523 
-0.4972    0.0104    1692387958.9403718 
-0.532    -0.0032    1692387958.945867 
-0.4928    0.0144    1692387958.951408 
-0.508    0.0128    1692387958.9568255 
-0.4808    -0.0032    1692387958.962273 
-0.4416    -0.0208    1692387958.9678955 
-0.4516    0.0136    1692387958.9734097 
-0.4956    0.028    1692387958.978882 
-0.4696    -0.0064    1692387958.9844325 
-0.5088    0.0016    1692387958.9898689 
-0.5116    0.0232    1692387958.9953382 
-0.4732    -0.0104    1692387959.000892 
-0.4604    0.02    1692387959.0063272 
-0.4976    0.0176    1692387959.0117757 
-0.4824    0.0032    1692387959.0173266 
-0.5032    0.0032    1692387959.0227814 
-0.4908    -0.0088    1692387959.028223 
-0.5004    -0.0088    1692387959.0338244 
-0.5296    0.0048    1692387959.0392888 
-0.5344    -0.0016    1692387959.044876 
-0.4676    -0.004    1692387959.050539 
-0.4716    0.0184    1692387959.056126 
-0.5088    -0.0112    1692387959.0615604 
-0.5268    -0.0232    1692387959.0672128 
-0.4728    0.0256    1692387959.0726213 
-0.458    -0.0232    1692387959.078031 
-0.5172    0.0328    1692387959.0836751 
-0.4512    0.024    1692387959.0892105 
-0.5164    0.02    1692387959.0946832 
-0.4936    0.0    1692387959.1002731 
-0.5044    -0.0312    1692387959.1057405 
-0.4764    -0.0216    1692387959.111194 
-0.5084    -0.0056    1692387959.1167908 
-0.5876    -0.0184    1692387959.122297 
-0.4804    0.0232    1692387959.127897 
-0.4696    0.0416    1692387959.1335146 
-0.4928    0.0048    1692387959.1390843 
-0.4672    0.0016    1692387959.1446419 
-0.5604    0.012    1692387959.1502206 
-0.494    0.0264    1692387959.1560042 
-0.4988    -0.0136    1692387959.1615312 
-0.4988    -0.012    1692387959.1672442 
-0.4792    0.0128    1692387959.1728957 
-0.4732    0.0072    1692387959.178586 
-0.4996    0.0088    1692387959.1844208 
-0.574    0.0264    1692387959.190069 
-0.4712    0.0096    1692387959.1956816 
-0.476    0.0192    1692387959.2014713 
-0.4568    -0.0064    1692387959.2070317 
-0.5312    0.008    1692387959.212593 
-0.4604    -0.0344    1692387959.2183228 
-0.4696    -0.0192    1692387959.2238996 
-0.4308    -0.004    1692387959.2295413 
-0.4688    0.0208    1692387959.2352347 
-0.4628    0.0216    1692387959.2408924 
-0.4732    0.0408    1692387959.2466097 
-0.5664    0.0112    1692387959.252284 
-0.4804    0.02    1692387959.2579577 
-0.5104    0.0048    1692387959.2636762 
-0.4888    0.0032    1692387959.2693155 
-0.5068    -0.004    1692387959.2750049 
-0.5168    -0.0368    1692387959.2807264 
-0.5328    0.0432    1692387959.2864535 
-0.516    -0.0288    1692387959.2921371 
-0.4972    0.0168    1692387959.2978022 
-0.4948    0.0088    1692387959.3034887 
-0.4696    0.0032    1692387959.309173 
-0.4568    -0.0032    1692387959.3149145 
-0.4972    0.02    1692387959.3206933 
-0.4964    -0.004    1692387959.326372 
-0.5168    0.0304    1692387959.3320177 
-0.4488    -0.0256    1692387959.3376598 
-0.488    0.0048    1692387959.343339 
-0.4748    0.0184    1692387959.3489957 
-0.5116    0.0008    1692387959.3546355 
-0.474    0.012    1692387959.3603988 
-0.474    -0.0456    1692387959.3661697 
-0.4768    0.0208    1692387959.3720121 
-0.5164    0.0008    1692387959.3777277 
-0.5208    0.0224    1692387959.383427 
-0.5088    0.0112    1692387959.3891509 
-0.4912    0.0176    1692387959.394665 
-0.5244    0.044    1692387959.4003744 
-0.4892    -0.0168    1692387959.4059381 
-0.5108    0.0264    1692387959.4115233 
-0.5596    0.036    1692387959.4171236 
-0.504    0.0176    1692387959.422571 
-0.5348    0.0248    1692387959.4281833 
-0.4848    -0.0208    1692387959.4337862 
-0.4864    0.0016    1692387959.4394171 
-0.4744    0.0224    1692387959.4449534 
-0.4968    0.0064    1692387959.450585 
-0.5428    -0.0376    1692387959.4562242 
-0.5324    0.0264    1692387959.4617467 
-0.524    0.0128    1692387959.4674726 
-0.4576    -0.0048    1692387959.4731083 
-0.5336    0.0128    1692387959.4785976 
-0.468    0.0192    1692387959.4841769 
-0.5036    0.0088    1692387959.4896169 
-0.5072    0.0208    1692387959.4950778 
-0.5068    -0.012    1692387959.500606 
-0.5016    0.0    1692387959.5060816 
-0.536    -0.0496    1692387959.5115395 
-0.49    0.02    1692387959.5171168 
-0.4596    -0.0136    1692387959.5225673 
-0.4532    0.02    1692387959.528033 
-0.4928    0.0048    1692387959.5335333 
-0.4444    -0.0104    1692387959.539029 
-0.4752    0.008    1692387959.544448 
-0.4732    -0.0376    1692387959.5499744 
-0.5024    -0.0144    1692387959.5554507 
-0.526    0.02    1692387959.5608873 
-0.5308    0.02    1692387959.56642 
-0.5132    0.0024    1692387959.5720146 
-0.4908    -0.004    1692387959.577484 
-0.5188    -0.0184    1692387959.5829964 
-0.506    0.004    1692387959.5885055 
-0.5276    -0.0248    1692387959.5939538 
-0.538    -0.004    1692387959.5995529 
-0.4984    -0.0192    1692387959.6050737 
-0.4668    -0.0008    1692387959.610597 
-0.494    -0.012    1692387959.6161923 
-0.4632    -0.0224    1692387959.6217594 
-0.5024    -0.0304    1692387959.6273289 
-0.5244    -0.0344    1692387959.6329215 
-0.5016    0.0064    1692387959.6385226 
-0.5088    -0.0144    1692387959.6440148 
-0.4824    -0.016    1692387959.6496613 
-0.4824    -0.0128    1692387959.6551955 
-0.4932    0.0168    1692387959.6606195 
-0.542    0.0328    1692387959.6661036 
-0.494    0.0072    1692387959.671579 
-0.4612    0.0344    1692387959.6769753 
-0.534    -0.0296    1692387959.6824958 
-0.5608    0.0288    1692387959.6880157 
-0.5068    0.0184    1692387959.6934445 
-0.5248    -0.0176    1692387959.6989284 
-0.5    -0.0352    1692387959.7044654 
-0.5348    0.0216    1692387959.7098787 
-0.47    -0.0008    1692387959.7153525 
-0.5292    0.0264    1692387959.7209036 
-0.4412    0.0056    1692387959.726487 
-0.5604    0.0344    1692387959.7320292 
-0.5184    0.0016    1692387959.7375338 
-0.4928    -0.0272    1692387959.7429352 
-0.4676    -0.0168    1692387959.74844 
-0.4828    0.0184    1692387959.7539296 
-0.53    0.0312    1692387959.7593915 
-0.502    0.004    1692387959.7648528 
-0.4668    -0.0184    1692387959.7703907 
-0.47    -0.0296    1692387959.775839 
-0.5308    -0.0408    1692387959.7812846 
-0.5592    0.0096    1692387959.7868538 
-0.4544    0.0272    1692387959.7923062 
-0.4596    0.0184    1692387959.797776 
-0.5176    0.0224    1692387959.803362 
-0.512    -0.0048    1692387959.8087854 
-0.4508    -0.0184    1692387959.8142126 
-0.4896    0.024    1692387959.819793 
-0.53    0.0008    1692387959.8252249 
-0.488    0.0112    1692387959.8306603 
-0.4684    0.036    1692387959.8362544 
-0.4952    0.048    1692387959.8416677 
-0.508    0.0032    1692387959.8471298 
-0.5164    0.0104    1692387959.852671 
-0.488    0.0112    1692387959.858096 
-0.492    -0.0224    1692387959.863521 
-0.4388    -0.0104    1692387959.8690944 
-0.5    -0.0032    1692387959.8745506 
-0.5332    -0.0312    1692387959.880088 
-0.542    -0.0136    1692387959.8856883 
-0.4852    0.0072    1692387959.8913178 
-0.446    0.0104    1692387959.8969054 
-0.5808    -0.0048    1692387959.9025743 
-0.4956    0.0168    1692387959.9080164 
-0.5156    -0.0168    1692387959.9134257 
-0.49    -0.0056    1692387959.9189644 
-0.4832    0.0176    1692387959.9244711 
-0.4856    -0.0192    1692387959.9298778 
-0.5044    0.0136    1692387959.9354568 
-0.5228    0.0168    1692387959.9408503 
-0.52    0.0016    1692387959.9463072 
-0.5028    -0.0184    1692387959.9518864 
-0.4628    -0.0008    1692387959.9573903 
-0.4984    -0.0192    1692387959.9629416 
-0.4756    -0.0056    1692387959.9687362 
-0.5188    0.0072    1692387959.9743772 
-0.5292    -0.0088    1692387959.9801178 
-0.5528    -0.0512    1692387959.9857569 
-0.5228    -0.0328    1692387959.9914207 
-0.53    -0.0152    1692387959.996861 
-0.4672    -0.0048    1692387960.0024245 
-0.5152    -0.0176    1692387960.0080917 
-0.5492    0.0344    1692387960.0135713 
-0.5124    -0.0008    1692387960.0192015 
-0.5232    0.0176    1692387960.0247662 
-0.4792    0.0032    1692387960.0301762 
-0.4736    -0.0208    1692387960.0357754 
-0.5108    -0.0088    1692387960.0412278 
-0.5264    -0.0176    1692387960.0466683 
-0.4964    -0.0168    1692387960.0522258 
-0.5    -0.0192    1692387960.0576935 
-0.5804    -0.0392    1692387960.0632386 
-0.48    0.0016    1692387960.0688474 
-0.416    0.0432    1692387960.0743198 
-0.5096    0.0032    1692387960.0797675 
-0.4904    -0.0032    1692387960.0852876 
-0.4948    0.0104    1692387960.0907717 
-0.4916    -0.044    1692387960.0962062 
-0.4948    0.0232    1692387960.101782 
-0.5028    -0.0248    1692387960.1072426 
-0.4948    0.012    1692387960.1126552 
-0.5196    0.0104    1692387960.1181304 
-0.5072    -0.0176    1692387960.1236389 
-0.4672    -0.008    1692387960.1292331 
-0.472    0.0144    1692387960.13479 
-0.526    0.0008    1692387960.1402943 
-0.5032    -0.0224    1692387960.1458094 
-0.4752    0.008    1692387960.1514165 
-0.4908    -0.0504    1692387960.15699 
-0.4644    -0.0232    1692387960.1624556 
-0.552    0.0048    1692387960.1681035 
-0.4904    -0.0064    1692387960.173654 
-0.5144    0.0128    1692387960.1791875 
-0.4948    0.02    1692387960.1847436 
-0.4616    -0.0032    1692387960.1902232 
-0.4412    -0.028    1692387960.1957536 
-0.5276    0.0216    1692387960.2013578 
-0.4844    0.0184    1692387960.2069201 
-0.5312    -0.0112    1692387960.2123933 
-0.5408    0.008    1692387960.2180057 
-0.488    0.0144    1692387960.2236342 
-0.4948    -0.012    1692387960.2291303 
-0.4232    -0.0384    1692387960.2347128 
-0.5236    0.0056    1692387960.2402594 
-0.4812    -0.0104    1692387960.2458625 
-0.4884    -0.0008    1692387960.251407 
-0.5216    0.0112    1692387960.256962 
-0.4948    0.0216    1692387960.2624485 
-0.4888    -0.0128    1692387960.2680411 
-0.5128    0.0064    1692387960.2736347 
-0.4504    -0.0512    1692387960.27917 
-0.4656    -0.0016    1692387960.2847526 
-0.538    0.0248    1692387960.2902422 
-0.5308    0.0008    1692387960.2958453 
-0.5068    0.012    1692387960.3014297 
-0.5248    0.0144    1692387960.3069587 
-0.506    0.0376    1692387960.312474 
-0.5148    -0.004    1692387960.3180268 
-0.5352    -0.0352    1692387960.3236284 
-0.4636    -0.0008    1692387960.329137 
-0.5356    0.0072    1692387960.3347557 
-0.5088    0.0144    1692387960.3402898 
-0.4744    -0.0128    1692387960.3458495 
-0.492    0.0032    1692387960.3514147 
-0.51    -0.0104    1692387960.356953 
-0.5452    0.0104    1692387960.3625255 
-0.4888    -0.0288    1692387960.368129 
-0.4968    -0.016    1692387960.3737972 
-0.4352    0.0336    1692387960.3795137 
-0.4784    0.0592    1692387960.385111 
-0.5228    -0.0216    1692387960.3907452 
-0.5028    -0.0104    1692387960.3962846 
-0.4984    -0.016    1692387960.4018612 
-0.496    0.0016    1692387960.4074833 
-0.5304    0.0    1692387960.412948 
-0.5048    -0.0224    1692387960.418568 
-0.4508    0.0184    1692387960.424189 
-0.4376    0.0    1692387960.4297109 
-0.5364    0.0216    1692387960.4353445 
-0.4996    0.0056    1692387960.440932 
-0.5    0.0096    1692387960.4464831 
-0.4964    -0.0184    1692387960.4520047 
-0.468    -0.016    1692387960.4575875 
-0.5144    0.0192    1692387960.4631133 
-0.4676    0.0152    1692387960.468753 
-0.5264    0.0208    1692387960.4744678 
-0.5368    0.0064    1692387960.4799716 
-0.4944    0.0048    1692387960.485643 
-0.4636    -0.0024    1692387960.4912097 
-0.4712    0.0032    1692387960.4967284 
-0.5116    -0.0072    1692387960.502306 
-0.4864    0.0016    1692387960.5078552 
-0.462    -0.0216    1692387960.5133584 
-0.5244    -0.0456    1692387960.5189242 
-0.522    0.0088    1692387960.5245273 
-0.4884    -0.0264    1692387960.5300243 
-0.4764    0.004    1692387960.5356884 
-0.4392    0.0448    1692387960.5412805 
-0.4688    0.0208    1692387960.546816 
-0.5672    -0.0128    1692387960.5523674 
-0.5116    0.0312    1692387960.557898 
-0.4836    0.0168    1692387960.5634768 
-0.4984    0.0288    1692387960.569033 
-0.4784    -0.0048    1692387960.5746098 
-0.5112    -0.0064    1692387960.580123 
-0.5308    -0.004    1692387960.5857491 
-0.498    -0.0088    1692387960.591357 
-0.49    -0.0024    1692387960.596907 
-0.5488    0.0112    1692387960.6024392 
-0.5004    -0.0248    1692387960.607971 
-0.4812    0.0024    1692387960.6134057 
-0.494    -0.0248    1692387960.618903 
-0.4928    0.0304    1692387960.624432 
-0.456    -0.0112    1692387960.629877 
-0.4948    0.0264    1692387960.6354742 
-0.5108    -0.0216    1692387960.6409898 
-0.5044    0.0024    1692387960.646432 
-0.5196    -0.0184    1692387960.651959 
-0.55    0.0072    1692387960.6575696 
-0.5452    0.0024    1692387960.663081 
-0.4632    0.0096    1692387960.6686583 
-0.5008    0.0144    1692387960.6742065 
-0.4868    -0.0168    1692387960.6797664 
-0.514    -0.0216    1692387960.6853526 
-0.4828    0.0008    1692387960.6909144 
-0.5032    0.0416    1692387960.69652 
-0.51    0.0216    1692387960.702055 
-0.5104    -0.0112    1692387960.707643 
-0.534    -0.0232    1692387960.7131279 
-0.47    -0.0024    1692387960.718748 
-0.4832    0.0208    1692387960.7243202 
-0.5348    0.0472    1692387960.7298508 
-0.5344    -0.0048    1692387960.7354105 
-0.5028    -0.028    1692387960.7410905 
-0.4788    -0.0024    1692387960.7465656 
-0.4916    0.0024    1692387960.7520914 
-0.558    0.004    1692387960.757632 
-0.5644    0.0328    1692387960.7631245 
-0.5304    0.0288    1692387960.768609 
-0.5404    -0.0328    1692387960.7743657 
-0.4804    -0.0072    1692387960.7799823 
-0.4812    -0.0024    1692387960.785524 
-0.5644    -0.0296    1692387960.7911797 
-0.4992    0.0112    1692387960.7966573 
-0.5304    -0.0064    1692387960.8021612 
-0.5624    -0.0032    1692387960.8077116 
-0.5204    0.0024    1692387960.8131585 
-0.4952    0.0128    1692387960.8186686 
-0.514    -0.0104    1692387960.8242285 
-0.5084    0.012    1692387960.829644 
-0.5092    0.0136    1692387960.835131 
-0.5012    -0.0008    1692387960.8406715 
-0.5028    -0.0088    1692387960.8461158 
-0.472    0.008    1692387960.8515804 
-0.5036    -0.0344    1692387960.8571713 
-0.5804    0.0232    1692387960.8626087 
-0.5372    -0.0328    1692387960.8680491 
-0.4908    -0.0056    1692387960.873624 
-0.482    0.012    1692387960.8790855 
-0.5348    0.012    1692387960.8845286 
-0.462    -0.0072    1692387960.8901117 
-0.5404    -0.0056    1692387960.89562 
-0.5104    0.0016    1692387960.9010692 
-0.512    -0.0304    1692387960.9066572 
-0.5184    -0.0368    1692387960.9122024 
-0.504    0.008    1692387960.9176488 
-0.5196    0.0024    1692387960.9232364 
-0.5364    -0.028    1692387960.9286692 
-0.5216    0.0144    1692387960.9341478 
-0.5372    0.0136    1692387960.9397368 
-0.5416    -0.0192    1692387960.9451928 
-0.544    -0.0144    1692387960.9506543 
-0.5012    -0.0056    1692387960.956275 
-0.508    -0.0096    1692387960.9617584 
-0.5104    -0.0144    1692387960.9672194 
-0.454    0.0168    1692387960.972813 
-0.5444    -0.02    1692387986.721286 
-0.4872    0.0032    1692387986.7268693 
-0.514    0.0184    1692387986.7323847 
-0.5552    -0.0112    1692387986.7377925 
-0.5104    -0.0272    1692387986.7432637 
